시도명,시군구명,법정동명,법정동코드,기준연월,청년연령기준,총인구수,청년인구수,청년비율,총가구수,1인가구수,1인가구비율,기초수급가구수,기초수급가구비율,연결된_행정동수
서울특별시,성북구,보문동3가,1129013200,2024,20-39세,2550,844,0.33098039215686276,1189,512,0.4306139613120269,76,0.063919259882254,1
서울특별시,성북구,정릉동,1129013300,2024,20-39세,60780,16900,0.2780519907864429,26813,10052,0.37489277589229103,1823,0.06798940812292545,4
서울특별시,성북구,길음동,1129013400,2024,20-39세,53904,11809,0.21907465123181952,19241,3972,0.20643417701782651,1006,0.05228418481367912,3
서울특별시,성북구,종암동,1129013500,2024,20-39세,37051,9747,0.2630698226768508,16126,6055,0.37548059035098597,1208,0.07491008309562197,1
서울특별시,성북구,하월곡동,1129013600,2024,20-39세,49061,12781,0.26051242330975727,20567,6963,0.3385520493995235,1659,0.08066319832741771,3
서울특별시,성북구,상월곡동,1129013700,2024,20-39세,3569,1140,0.319417203698515,1728,813,0.4704861111111111,135,0.078125,1
서울특별시,성북구,장위동,1129013800,2024,20-39세,51288,13533,0.2638628919045391,21696,7377,0.34001659292035397,2689,0.12393989675516225,3
서울특별시,성북구,석관동,1129013900,2024,20-39세,33448,9075,0.27131667065295384,15277,6011,0.3934673037900111,1580,0.10342344701184787,1
서울특별시,송파구,잠실동,1171010100,2024,20-39세,105489,26560,0.2517798064253145,40215,11365,0.2826059927887604,971,0.02414521944548054,4
서울특별시,송파구,신천동,1171010200,2024,20-39세,37404,7833,0.20941610522938722,12275,1460,0.11894093686354379,51,0.004154786150712831,2
서울특별시,송파구,풍납동,1171010300,2024,20-39세,34327,9400,0.2738369213738457,14374,4779,0.33247530262974817,887,0.061708640601085295,2
서울특별시,송파구,송파동,1171010400,2024,20-39세,41665,14310,0.34345373814952596,18331,7093,0.3869401560198571,710,0.03873220228029022,2
서울특별시,송파구,석촌동,1171010500,2024,20-39세,30392,11724,0.3857594103711503,15703,8037,0.5118130293574477,995,0.06336368846717187,1
서울특별시,송파구,삼전동,1171010600,2024,20-39세,28703,10956,0.3817022610876912,14728,7501,0.5093020097772949,1076,0.0730581205866377,1
서울특별시,송파구,가락동,1171010700,2024,20-39세,82888,23033,0.277880996042853,31630,8050,0.25450521656655073,1077,0.03404995257666772,3
서울특별시,송파구,문정동,1171010800,2024,20-39세,55260,18743,0.33917842924357583,24636,10007,0.4061941873680792,1052,0.042701737295015425,3
서울특별시,송파구,장지동,1171010900,2024,20-39세,43962,13044,0.2967107956871844,17396,5552,0.31915382846631407,804,0.0462175212692573,3
서울특별시,송파구,방이동,1171011100,2024,20-39세,58695,19261,0.32815401652610954,26078,10795,0.41395045632333766,1061,0.04068563540148784,3
서울특별시,송파구,오금동,1171011200,2024,20-39세,37913,9784,0.25806451612903225,14859,4010,0.2698701123897974,1251,0.08419139915202907,1
서울특별시,송파구,거여동,1171011300,2024,20-39세,59987,14945,0.24913731308450165,22542,5639,0.2501552657262,1732,0.07683435365096265,3
서울특별시,송파구,마천동,1171011400,2024,20-39세,33422,7340,0.21961582191370954,15047,5429,0.36080281783744267,2420,0.16082940120954342,2
서울특별시,양천구,신정동,1147010100,2024,20-39세,170172,39236,0.23056672072961473,65582,17746,0.2705925406361502,5873,0.08955201122259157,6
서울특별시,양천구,목동,1147010200,2024,20-39세,144267,34910,0.24198188081820513,53909,13708,0.25428036134968185,2842,0.05271847001428333,5
서울특별시,양천구,신월동,1147010300,2024,20-39세,116537,28221,0.242163433072758,49553,16432,0.3316045446289831,5689,0.11480636893830848,7
서울특별시,영등포구,영등포동,1156010100,2024,20-39세,11992,5964,0.4973315543695797,7241,4823,0.6660682226211849,581,0.0802375362518989,2
서울특별시,영등포구,영등포동1가,1156010200,2024,20-39세,2819,1553,0.5509045760908123,1808,1286,0.7112831858407079,135,0.07466814159292036,1
서울특별시,영등포구,영등포동2가,1156010300,2024,20-39세,3354,1848,0.5509838998211091,2151,1530,0.7112970711297071,161,0.07484890748489074,1
서울특별시,영등포구,영등포동3가,1156010400,2024,20-39세,1495,824,0.551170568561873,959,682,0.7111574556830031,72,0.07507820646506778,1
서울특별시,영등포구,영등포동4가,1156010500,2024,20-39세,973,536,0.5508735868448099,624,444,0.7115384615384616,46,0.07371794871794872,1
서울특별시,영등포구,영등포동5가,1156010600,2024,20-39세,1205,664,0.5510373443983403,772,549,0.711139896373057,58,0.07512953367875648,1
서울특별시,영등포구,영등포동6가,1156010700,2024,20-39세,1325,730,0.5509433962264151,849,604,0.7114252061248527,63,0.07420494699646643,1
서울특별시,영등포구,영등포동7가,1156010800,2024,20-39세,6940,3824,0.5510086455331412,4451,3166,0.711300831273871,334,0.07503931700741406,1
서울특별시,영등포구,영등포동8가,1156010900,2024,20-39세,3578,1972,0.5511458915595304,2295,1632,0.7111111111111111,172,0.07494553376906318,1
서울특별시,영등포구,여의도동,1156011000,2024,20-39세,33905,8676,0.2558914614363663,12973,3597,0.27726817235797424,101,0.007785400447082402,1
서울특별시,영등포구,당산동1가,1156011100,2024,20-39세,6757,2784,0.41201716738197425,3487,1789,0.5130484657298537,167,0.04789217092056209,1
서울특별시,영등포구,당산동2가,1156011200,2024,20-39세,5511,2271,0.412084921066957,2844,1459,0.5130098452883263,136,0.04781997187060478,1
서울특별시,영등포구,당산동3가,1156011300,2024,20-39세,8919,3675,0.412041708711739,4602,2362,0.5132551064754455,221,0.0480225988700565,1
서울특별시,영등포구,당산동4가,1156011400,2024,20-39세,12030,4873,0.4050706566916043,5833,2894,0.4961426367220984,82,0.014057946168352478,1
서울특별시,영등포구,당산동5가,1156011500,2024,20-39세,12737,5159,0.40504043338305723,6176,3064,0.4961139896373057,87,0.014086787564766839,1
서울특별시,영등포구,당산동6가,1156011600,2024,20-39세,3369,1364,0.40486791332739686,1633,810,0.4960195958358849,23,0.014084507042253521,1
서울특별시,영등포구,당산동,1156011700,2024,20-39세,8289,3357,0.40499457111834963,4019,1994,0.4961433192336402,56,0.013933814381686987,1
서울특별시,영등포구,도림동,1156011800,2024,20-39세,17624,5938,0.33692691783931006,8996,4485,0.4985549132947977,796,0.08848377056469542,1
서울특별시,영등포구,문래동1가,1156011900,2024,20-39세,264,73,0.2765151515151515,103,27,0.2621359223300971,1,0.009708737864077669,1
서울특별시,영등포구,문래동2가,1156012000,2024,20-39세,1049,293,0.27931363203050524,410,109,0.2658536585365854,7,0.01707317073170732,1
서울특별시,영등포구,문래동3가,1156012100,2024,20-39세,13402,3743,0.2792866736308014,5247,1402,0.267200304936154,101,0.019249094720792833,1
서울특별시,영등포구,문래동4가,1156012200,2024,20-39세,1899,530,0.2790942601369142,743,198,0.26648721399730824,14,0.018842530282637954,1
서울특별시,영등포구,문래동5가,1156012300,2024,20-39세,4219,1178,0.2792130836691159,1652,441,0.2669491525423729,31,0.018765133171912834,1
서울특별시,영등포구,문래동6가,1156012400,2024,20-39세,10679,2983,0.2793332709055155,4181,1117,0.26716096627601055,80,0.019134178426213823,1
서울특별시,영등포구,양평동1가,1156012500,2024,20-39세,3716,1538,0.41388589881593113,1897,955,0.503426462836057,57,0.030047443331576173,1
서울특별시,영등포구,양평동2가,1156012600,2024,20-39세,5385,2229,0.4139275766016713,2749,1384,0.5034558021098581,82,0.029829028737722807,1
서울특별시,영등포구,양평동3가,1156012700,2024,20-39세,18566,7669,0.4130668964774319,9055,4227,0.46681391496410823,243,0.026836002208724462,2
서울특별시,영등포구,양평동4가,1156012800,2024,20-39세,5274,2174,0.41221084565794464,2456,1051,0.42793159609120524,58,0.023615635179153095,1
서울특별시,영등포구,양평동5가,1156012900,2024,20-39세,4595,1894,0.4121871599564744,2140,916,0.4280373831775701,50,0.02336448598130841,1
서울특별시,영등포구,양평동6가,1156013000,2024,20-39세,3374,1391,0.41227030231179607,1572,673,0.42811704834605596,37,0.023536895674300253,1
서울특별시,영등포구,양화동,1156013100,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,영등포구,신길동,1156013200,2024,20-39세,109214,32959,0.3017836541102789,49362,20363,0.4125238037356671,4302,0.08715206028929136,7
서울특별시,영등포구,대림동,1156013300,2024,20-39세,49304,13579,0.2754137595326951,23292,9647,0.4141765413017345,1900,0.08157307229950198,4
서울특별시,영등포구,양평동,1156013400,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,용산구,후암동,1117010100,2024,20-39세,15804,4901,0.310111364211592,7332,3264,0.4451718494271686,736,0.10038188761593017,1
서울특별시,용산구,용산동2가,1117010200,2024,20-39세,8688,2888,0.3324125230202578,4341,2089,0.4812255240727943,504,0.1161022805805114,1
서울특별시,용산구,용산동4가,1117010300,2024,20-39세,2,0,0.0,0,0,0.0,0,0.0,1
서울특별시,용산구,갈월동,1117010400,2024,20-39세,2710,736,0.27158671586715866,1540,1036,0.6727272727272727,550,0.35714285714285715,1
서울특별시,용산구,남영동,1117010500,2024,20-39세,584,158,0.2705479452054795,332,223,0.6716867469879518,118,0.35542168674698793,1
서울특별시,용산구,용산동1가,1117010600,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,용산구,동자동,1117010700,2024,20-39세,3442,934,0.2713538640325392,1956,1315,0.6722903885480572,698,0.35685071574642124,1
서울특별시,용산구,서계동,1117010800,2024,20-39세,4750,1879,0.39557894736842103,2629,1546,0.5880562951692658,257,0.09775580068467098,1
서울특별시,용산구,청파동1가,1117010900,2024,20-39세,7074,2799,0.39567430025445294,3916,2302,0.5878447395301328,382,0.0975485188968335,1
서울특별시,용산구,청파동2가,1117011000,2024,20-39세,3252,1286,0.39544895448954487,1800,1058,0.5877777777777777,176,0.09777777777777778,1
서울특별시,용산구,청파동3가,1117011100,2024,20-39세,3527,1395,0.3955202721859938,1952,1147,0.5876024590163934,190,0.09733606557377049,1
서울특별시,용산구,원효로1가,1117011200,2024,20-39세,6820,2822,0.413782991202346,3428,1745,0.5090431738623103,147,0.04288214702450408,1
서울특별시,용산구,원효로2가,1117011300,2024,20-39세,1756,726,0.4134396355353075,882,449,0.5090702947845805,38,0.04308390022675737,1
서울특별시,용산구,신창동,1117011400,2024,20-39세,2268,704,0.31040564373897706,994,386,0.38832997987927564,68,0.06841046277665996,1
서울특별시,용산구,산천동,1117011500,2024,20-39세,4854,1506,0.31025957972805934,2127,827,0.38881053126469206,146,0.0686412787964269,1
서울특별시,용산구,청암동,1117011600,2024,20-39세,619,192,0.31017770597738287,271,105,0.3874538745387454,18,0.06642066420664207,1
서울특별시,용산구,원효로3가,1117011700,2024,20-39세,2087,647,0.31001437470052706,914,355,0.38840262582056895,62,0.06783369803063458,1
서울특별시,용산구,원효로4가,1117011800,2024,20-39세,3693,1146,0.3103168155970755,1619,629,0.3885114268066708,111,0.06856084002470661,1
서울특별시,용산구,효창동,1117011900,2024,20-39세,10484,3535,0.3371804654711942,4392,1452,0.33060109289617484,124,0.028233151183970857,1
서울특별시,용산구,도원동,1117012000,2024,20-39세,5205,1616,0.3104707012487992,2321,872,0.37570012925463164,181,0.07798362774666093,1
서울특별시,용산구,용문동,1117012100,2024,20-39세,5956,1850,0.3106111484217596,2655,998,0.37589453860640304,207,0.07796610169491526,1
서울특별시,용산구,문배동,1117012200,2024,20-39세,5776,2390,0.41378116343490307,2903,1478,0.5091284877712711,125,0.043058904581467446,1
서울특별시,용산구,신계동,1117012300,2024,20-39세,2668,1104,0.41379310344827586,1341,682,0.5085756897837435,57,0.042505592841163314,1
서울특별시,용산구,한강로1가,1117012400,2024,20-39세,3232,1224,0.3787128712871287,1544,700,0.4533678756476684,53,0.03432642487046632,1
서울특별시,용산구,한강로2가,1117012500,2024,20-39세,7169,2714,0.3785744176314688,3425,1553,0.45343065693430656,117,0.034160583941605836,1
서울특별시,용산구,용산동3가,1117012600,2024,20-39세,260,98,0.3769230769230769,124,56,0.45161290322580644,4,0.03225806451612903,1
서울특별시,용산구,용산동5가,1117012700,2024,20-39세,2301,871,0.3785310734463277,1099,498,0.4531392174704277,37,0.03366696997270246,1
서울특별시,용산구,한강로3가,1117012800,2024,20-39세,7938,3005,0.3785588309397833,3792,1719,0.45332278481012656,130,0.034282700421940926,1
서울특별시,용산구,이촌동,1117012900,2024,20-39세,32666,7590,0.2323516806465438,11640,2325,0.19974226804123713,205,0.01761168384879725,2
서울특별시,용산구,이태원동,1117013000,2024,20-39세,14537,4831,0.3323244135653849,7335,3605,0.49147920927062033,449,0.06121336059986367,2
서울특별시,용산구,한남동,1117013100,2024,20-39세,14073,4027,0.28615078519150144,6442,2809,0.43604470661285316,146,0.02266376901583359,1
서울특별시,용산구,동빙고동,1117013200,2024,20-39세,5953,1434,0.24088694775743322,2231,613,0.27476467951591216,142,0.06364858807709547,1
서울특별시,용산구,서빙고동,1117013300,2024,20-39세,5707,1375,0.240932188540389,2139,587,0.27442730247779334,136,0.06358111266947171,1
서울특별시,용산구,주성동,1117013400,2024,20-39세,804,193,0.24004975124378108,301,82,0.2724252491694352,19,0.06312292358803986,1
서울특별시,용산구,용산동6가,1117013500,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,용산구,보광동,1117013600,2024,20-39세,7187,1971,0.2742451648810352,3759,1925,0.5121042830540037,528,0.14046288906624102,1
서울특별시,은평구,수색동,1138010100,2024,20-39세,21124,6275,0.2970554819163037,8132,1932,0.23757993113625184,622,0.0764879488440728,1
서울특별시,은평구,녹번동,1138010200,2024,20-39세,35578,9826,0.2761819101692057,15989,5984,0.37425730189505285,1522,0.09519044342985802,1
서울특별시,은평구,불광동,1138010300,2024,20-39세,63877,17546,0.2746841586173427,29189,11533,0.3951145979649868,3562,0.12203227243139539,2
서울특별시,은평구,갈현동,1138010400,2024,20-39세,41488,11472,0.2765136907057462,18207,6649,0.365189212940078,2072,0.11380238369857747,2
서울특별시,은평구,구산동,1138010500,2024,20-39세,31045,7767,0.2501852150104687,12398,3734,0.30117760929182125,1304,0.10517825455718664,1
서울특별시,은평구,대조동,1138010600,2024,20-39세,27248,10061,0.3692381092190252,14256,7207,0.5055415263748597,1361,0.0954685746352413,1
서울특별시,은평구,응암동,1138010700,2024,20-39세,82513,22064,0.26740028843939745,35904,12932,0.3601827094474153,3444,0.09592245989304812,3
서울특별시,은평구,역촌동,1138010800,2024,20-39세,43953,11705,0.2663071917730303,18944,6836,0.3608530405405405,1947,0.10277660472972973,1
서울특별시,은평구,신사동,1138010900,2024,20-39세,44740,12047,0.269266875279392,19125,6241,0.3263267973856209,1659,0.08674509803921569,2
서울특별시,은평구,증산동,1138011000,2024,20-39세,15850,4243,0.26769716088328077,6664,2018,0.30282112845138054,477,0.07157863145258103,1
서울특별시,은평구,진관동,1138011400,2024,20-39세,53503,12601,0.23551950357923854,20108,5502,0.2736224388303163,1182,0.05878257409986075,1
서울특별시,종로구,청운동,1111010100,2024,20-39세,2252,579,0.2571047957371226,926,310,0.3347732181425486,37,0.03995680345572354,1
서울특별시,종로구,신교동,1111010200,2024,20-39세,1287,331,0.2571872571872572,529,177,0.33459357277882795,21,0.03969754253308128,1
서울특별시,종로구,궁정동,1111010300,2024,20-39세,193,49,0.2538860103626943,79,26,0.3291139240506329,3,0.0379746835443038,1
서울특별시,종로구,효자동,1111010400,2024,20-39세,554,142,0.2563176895306859,228,76,0.3333333333333333,9,0.039473684210526314,1
서울특별시,종로구,창성동,1111010500,2024,20-39세,392,101,0.2576530612244898,161,54,0.33540372670807456,6,0.037267080745341616,1
서울특별시,종로구,통의동,1111010600,2024,20-39세,310,85,0.27419354838709675,138,60,0.43478260869565216,3,0.021739130434782608,1
서울특별시,종로구,적선동,1111010700,2024,20-39세,34,9,0.2647058823529412,15,6,0.4,0,0.0,1
서울특별시,종로구,통인동,1111010800,2024,20-39세,679,175,0.25773195876288657,279,93,0.3333333333333333,11,0.03942652329749104,1
서울특별시,종로구,누상동,1111010900,2024,20-39세,3100,798,0.2574193548387097,1275,427,0.3349019607843137,52,0.0407843137254902,1
서울특별시,종로구,누하동,1111011000,2024,20-39세,725,186,0.25655172413793104,298,100,0.33557046979865773,12,0.040268456375838924,1
서울특별시,종로구,옥인동,1111011100,2024,20-39세,1839,473,0.2572050027188689,756,253,0.33465608465608465,30,0.03968253968253968,1
서울특별시,종로구,체부동,1111011200,2024,20-39세,690,189,0.27391304347826084,308,135,0.4383116883116883,8,0.025974025974025976,1
서울특별시,종로구,필운동,1111011300,2024,20-39세,971,266,0.27394438722966014,433,190,0.4387990762124711,12,0.02771362586605081,1
서울특별시,종로구,내자동,1111011400,2024,20-39세,75,20,0.26666666666666666,33,14,0.42424242424242425,0,0.0,1
서울특별시,종로구,사직동,1111011500,2024,20-39세,3129,859,0.27452860338766377,1396,612,0.4383954154727794,39,0.027936962750716332,1
서울특별시,종로구,도렴동,1111011600,2024,20-39세,1,0,0.0,0,0,0.0,0,0.0,1
서울특별시,종로구,당주동,1111011700,2024,20-39세,290,79,0.27241379310344827,129,56,0.43410852713178294,3,0.023255813953488372,1
서울특별시,종로구,내수동,1111011800,2024,20-39세,2659,730,0.2745393004889056,1186,520,0.43844856661045534,33,0.02782462057335582,1
서울특별시,종로구,세종로,1111011900,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,3
서울특별시,종로구,신문로1가,1111012000,2024,20-39세,75,20,0.26666666666666666,33,14,0.42424242424242425,0,0.0,1
서울특별시,종로구,신문로2가,1111012100,2024,20-39세,717,197,0.27475592747559274,320,140,0.4375,9,0.028125,1
서울특별시,종로구,청진동,1111012200,2024,20-39세,51,15,0.29411764705882354,30,22,0.7333333333333333,7,0.23333333333333334,1
서울특별시,종로구,서린동,1111012300,2024,20-39세,1,0,0.0,1,0,0.0,0,0.0,1
서울특별시,종로구,수송동,1111012400,2024,20-39세,257,74,0.28793774319066145,152,109,0.7171052631578947,34,0.2236842105263158,1
서울특별시,종로구,중학동,1111012500,2024,20-39세,3,1,0.3333333333333333,2,1,0.5,0,0.0,1
서울특별시,종로구,종로1가,1111012600,2024,20-39세,107,31,0.2897196261682243,63,45,0.7142857142857143,14,0.2222222222222222,1
서울특별시,종로구,공평동,1111012700,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,종로구,관훈동,1111012800,2024,20-39세,80,23,0.2875,47,34,0.723404255319149,10,0.2127659574468085,1
서울특별시,종로구,견지동,1111012900,2024,20-39세,230,66,0.28695652173913044,136,97,0.7132352941176471,31,0.22794117647058823,1
서울특별시,종로구,와룡동,1111013000,2024,20-39세,188,64,0.3404255319148936,108,71,0.6574074074074074,13,0.12037037037037036,2
서울특별시,종로구,권농동,1111013100,2024,20-39세,118,34,0.288135593220339,70,50,0.7142857142857143,16,0.22857142857142856,1
서울특별시,종로구,운니동,1111013200,2024,20-39세,161,46,0.2857142857142857,95,68,0.7157894736842105,21,0.22105263157894736,1
서울특별시,종로구,익선동,1111013300,2024,20-39세,1009,293,0.29038652130822595,599,428,0.7145242070116862,136,0.2270450751252087,1
서울특별시,종로구,경운동,1111013400,2024,20-39세,244,71,0.29098360655737704,144,103,0.7152777777777778,33,0.22916666666666666,1
서울특별시,종로구,관철동,1111013500,2024,20-39세,319,93,0.29153605015673983,189,135,0.7142857142857143,43,0.2275132275132275,1
서울특별시,종로구,인사동,1111013600,2024,20-39세,74,21,0.28378378378378377,44,31,0.7045454545454546,10,0.22727272727272727,1
서울특별시,종로구,낙원동,1111013700,2024,20-39세,859,249,0.28987194412107103,509,364,0.7151277013752456,116,0.22789783889980353,1
서울특별시,종로구,종로2가,1111013800,2024,20-39세,57,16,0.2807017543859649,34,24,0.7058823529411765,7,0.20588235294117646,1
서울특별시,종로구,팔판동,1111013900,2024,20-39세,281,66,0.23487544483985764,117,45,0.38461538461538464,5,0.042735042735042736,1
서울특별시,종로구,삼청동,1111014000,2024,20-39세,1240,293,0.23629032258064517,518,198,0.38223938223938225,23,0.0444015444015444,1
서울특별시,종로구,안국동,1111014100,2024,20-39세,251,59,0.2350597609561753,105,40,0.38095238095238093,4,0.0380952380952381,1
서울특별시,종로구,소격동,1111014200,2024,20-39세,124,29,0.23387096774193547,52,19,0.36538461538461536,2,0.038461538461538464,1
서울특별시,종로구,화동,1111014300,2024,20-39세,193,45,0.23316062176165803,81,31,0.38271604938271603,3,0.037037037037037035,1
서울특별시,종로구,사간동,1111014400,2024,20-39세,124,29,0.23387096774193547,52,19,0.36538461538461536,2,0.038461538461538464,1
서울특별시,종로구,송현동,1111014500,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,종로구,가회동,1111014600,2024,20-39세,930,218,0.23440860215053763,403,157,0.38957816377171217,16,0.03970223325062035,1
서울특별시,종로구,재동,1111014700,2024,20-39세,77,18,0.23376623376623376,33,13,0.3939393939393939,1,0.030303030303030304,1
서울특별시,종로구,계동,1111014800,2024,20-39세,1025,240,0.23414634146341465,444,173,0.38963963963963966,17,0.038288288288288286,1
서울특별시,종로구,원서동,1111014900,2024,20-39세,1746,409,0.23424971363115693,757,296,0.3910171730515192,30,0.03963011889035667,1
서울특별시,종로구,훈정동,1111015000,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,종로구,묘동,1111015100,2024,20-39세,22,6,0.2727272727272727,13,9,0.6923076923076923,3,0.23076923076923078,1
서울특별시,종로구,봉익동,1111015200,2024,20-39세,52,15,0.28846153846153844,31,22,0.7096774193548387,7,0.22580645161290322,1
서울특별시,종로구,돈의동,1111015300,2024,20-39세,758,220,0.29023746701846964,450,321,0.7133333333333334,102,0.22666666666666666,1
서울특별시,종로구,장사동,1111015400,2024,20-39세,63,18,0.2857142857142857,37,27,0.7297297297297297,8,0.21621621621621623,1
서울특별시,종로구,관수동,1111015500,2024,20-39세,376,109,0.2898936170212766,223,159,0.7130044843049327,51,0.22869955156950672,1
서울특별시,종로구,종로3가,1111015600,2024,20-39세,120,35,0.2916666666666667,71,51,0.7183098591549296,16,0.22535211267605634,1
서울특별시,종로구,인의동,1111015700,2024,20-39세,1097,319,0.2907930720145852,651,465,0.7142857142857143,148,0.22734254992319508,1
서울특별시,종로구,예지동,1111015800,2024,20-39세,31,9,0.2903225806451613,18,13,0.7222222222222222,4,0.2222222222222222,1
서울특별시,종로구,원남동,1111015900,2024,20-39세,445,129,0.2898876404494382,264,189,0.7159090909090909,60,0.22727272727272727,1
서울특별시,종로구,연지동,1111016000,2024,20-39세,868,332,0.3824884792626728,499,324,0.6492985971943888,47,0.09418837675350701,1
서울특별시,종로구,종로4가,1111016100,2024,20-39세,21,6,0.2857142857142857,13,9,0.6923076923076923,2,0.15384615384615385,1
서울특별시,종로구,효제동,1111016200,2024,20-39세,826,315,0.3813559322033898,475,308,0.6484210526315789,44,0.09263157894736843,1
서울특별시,종로구,종로5가,1111016300,2024,20-39세,223,85,0.3811659192825112,128,83,0.6484375,12,0.09375,1
서울특별시,종로구,종로6가,1111016400,2024,20-39세,448,171,0.38169642857142855,257,167,0.6498054474708171,24,0.0933852140077821,1
서울특별시,종로구,이화동,1111016500,2024,20-39세,1655,662,0.4,895,523,0.5843575418994413,56,0.06256983240223464,1
서울특별시,종로구,연건동,1111016600,2024,20-39세,1740,696,0.4,941,550,0.5844845908607864,59,0.06269925611052073,1
서울특별시,종로구,충신동,1111016700,2024,20-39세,2928,1118,0.3818306010928962,1684,1094,0.649643705463183,159,0.09441805225653206,1
서울특별시,종로구,동숭동,1111016800,2024,20-39세,3614,1445,0.39983397897066963,1955,1142,0.5841432225063938,123,0.06291560102301791,1
서울특별시,종로구,혜화동,1111016900,2024,20-39세,3155,1259,0.39904912836767037,1762,1037,0.5885357548240636,59,0.03348467650397276,1
서울특별시,종로구,명륜1가,1111017000,2024,20-39세,4241,1692,0.3989625088422542,2369,1394,0.5884339383706205,79,0.03334740396791895,1
서울특별시,종로구,명륜2가,1111017100,2024,20-39세,2995,1195,0.3989983305509182,1673,985,0.588762701733413,56,0.03347280334728033,1
서울특별시,종로구,명륜4가,1111017200,2024,20-39세,818,326,0.39853300733496333,457,269,0.5886214442013129,15,0.03282275711159737,1
서울특별시,종로구,명륜3가,1111017300,2024,20-39세,4516,1802,0.39902568644818426,2523,1485,0.5885850178359097,84,0.03329369797859691,1
서울특별시,종로구,창신동,1111017400,2024,20-39세,18059,4613,0.25544050058142753,8178,3286,0.4018097334311568,1161,0.14196625091709464,3
서울특별시,종로구,숭인동,1111017500,2024,20-39세,15802,6012,0.3804581698519175,8927,5365,0.6009857734961354,807,0.09039991038422762,2
서울특별시,종로구,교남동,1111017600,2024,20-39세,553,143,0.2585895117540687,231,77,0.3333333333333333,11,0.047619047619047616,1
서울특별시,종로구,평동,1111017700,2024,20-39세,1549,402,0.25952227243382825,649,217,0.33436055469953774,33,0.05084745762711865,1
서울특별시,종로구,송월동,1111017800,2024,20-39세,871,226,0.25947187141216993,365,122,0.33424657534246577,18,0.049315068493150684,1
서울특별시,종로구,홍파동,1111017900,2024,20-39세,1566,407,0.2598978288633461,656,219,0.33384146341463417,33,0.05030487804878049,1
서울특별시,종로구,교북동,1111018000,2024,20-39세,945,245,0.25925925925925924,396,132,0.3333333333333333,20,0.050505050505050504,1
서울특별시,종로구,행촌동,1111018100,2024,20-39세,4067,1057,0.25989672977624784,1704,570,0.3345070422535211,86,0.05046948356807512,1
서울특별시,종로구,구기동,1111018200,2024,20-39세,5689,1305,0.2293900509755669,2050,479,0.23365853658536587,42,0.02048780487804878,1
서울특별시,종로구,평창동,1111018300,2024,20-39세,11562,2653,0.2294585711814565,4167,974,0.23374130069594432,87,0.02087832973362131,1
서울특별시,종로구,부암동,1111018400,2024,20-39세,4083,1013,0.24810188586823415,1687,560,0.33195020746887965,53,0.03141671606401897,1
서울특별시,종로구,홍지동,1111018500,2024,20-39세,1571,390,0.24824952259707192,649,215,0.3312788906009245,20,0.030816640986132512,1
서울특별시,종로구,신영동,1111018600,2024,20-39세,3397,843,0.24816014130114808,1404,466,0.3319088319088319,44,0.03133903133903134,1
서울특별시,종로구,무악동,1111018700,2024,20-39세,7839,1608,0.20512820512820512,2836,591,0.20839210155148097,194,0.0684062059238364,1
서울특별시,중구,무교동,1114010100,2024,20-39세,3,0,0.0,1,0,0.0,0,0.0,1
서울특별시,중구,다동,1114010200,2024,20-39세,19,4,0.21052631578947367,7,3,0.42857142857142855,0,0.0,1
서울특별시,중구,태평로1가,1114010300,2024,20-39세,1,0,0.0,0,0,0.0,0,0.0,1
서울특별시,중구,을지로1가,1114010400,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,중구,을지로2가,1114010500,2024,20-39세,18,4,0.2222222222222222,6,3,0.5,0,0.0,1
서울특별시,중구,남대문로1가,1114010600,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,중구,삼각동,1114010700,2024,20-39세,1,0,0.0,0,0,0.0,0,0.0,1
서울특별시,중구,수하동,1114010800,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,중구,장교동,1114010900,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,중구,수표동,1114011000,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,중구,소공동,1114011100,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,1
서울특별시,중구,남창동,1114011200,2024,20-39세,277,62,0.22382671480144403,129,65,0.5038759689922481,26,0.20155038759689922,1
서울특별시,중구,북창동,1114011300,2024,20-39세,158,48,0.3037974683544304,81,45,0.5555555555555556,2,0.024691358024691357,1
서울특별시,중구,태평로2가,1114011400,2024,20-39세,59,18,0.3050847457627119,30,17,0.5666666666666667,0,0.0,1
서울특별시,중구,남대문로2가,1114011500,2024,20-39세,0,0,0.0,0,0,0.0,0,0.0,2
서울특별시,중구,남대문로3가,1114011600,2024,20-39세,15,3,0.2,8,3,0.375,0,0.0,2
